Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
9852,VA,Aftermarket Electric Vehicle (EV) Conversion Regulations,"Any motor vehicle, other than a motorcycle, that has been modified to
replace the internal combustion engine with an electric propulsion
system must be titled by and registered with the Virginia Department of
Motor Vehicles (DMV) as a converted EV. DMV converted EV registration
requires certification by a Virginia safety inspector that the
conversion to electric propulsion is complete and proof that the vehicle
has passed a Virginia safety inspection. There is a \$15 fee, in
addition to any fee imposed for Virginia safety inspection.

Converted EVs must be equipped with special equipment, including high
voltage cables, a temperature monitoring system for traction batteries
other than lead acid batteries, and labeling on three sides of the
vehicle identifying it as ""Converted Electric.""

For more information, see the DMV [Titling a Converted
EV](http://www.dmvnow.com/vehicles/#electric.asp) website.

(Reference [Virginia Code 46.2-602.3, 46.2-625, and 46.2-1001.1](https://law.lis.virginia.gov/vacode/))",2012-03-08 00:00:00 UTC,2013-03-12 00:00:00 UTC,FALSE,21,Laws and Regulations,,,,,,,ELEC|PHEV,,AIRQEMISSIONS|REGIS,MAN|FLEET|GOV|IND,https://law.lis.virginia.gov/vacode/
9892,CA,Alternative Fuel and Advanced Vehicle Rebate - San Joaquin Valley,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
administers the Drive Clean! Rebate Program, which provides rebates for
the purchase or lease of eligible new vehicles, including qualified
natural gas, hydrogen fuel cell, all-electric, plug-in electric
vehicles, and zero emission motorcycles. The program offers rebates of
up to \$3,000, which are available on a first-come, first-served basis
for residents and businesses located in the SJVAPCD. For more
information, including a list of eligible vehicles and other
requirements, see the SJVAPCD [Drive Clean! Rebate
Program](http://valleyair.org/drivecleaninthesanjoaquin/rebate/)
website.
",,,FALSE,90,State Incentives,,,,,,,ELEC|HY|NG|PHEV,RBATE,,FLEET|IND,
9974,WA,Electric Vehicle (EV) Fee,"Owners of all-electric and plug-in hybrid electric vehicles with an
all-electric range of at least 30 miles must pay an annual registration
fee of \$150 and a \$75 transportation electrification fee in addition
to standard vehicle fees. The transportation electrification fee
contributes to state programs supporting the adoption of EVs and
deployment of EV charging infrastructure. Hybrid electric vehicles and
electric motorcycles are also subject to an additional annual fee of
\$75 and \$30, respectively.

(Reference [Revised Code of Washington 46.17.323-324](http://apps.leg.wa.gov/rcw/))",2012-03-23 00:00:00 UTC,2022-03-24 00:00:00 UTC,FALSE,100,Laws and Regulations,,2023-01-20 15:51:15 UTC,,,,,ELEC|HEV|PHEV,,EVFEE|FUEL,FLEET|IND,http://apps.leg.wa.gov/rcw/|http://leg.wa.gov/|http://apps.leg.wa.gov/rcw/|https://apps.leg.wa.gov/billinfo/
9975,WA,Electric Vehicle (EV) Road User Assessment System Pilot,"The Washington Transportation Commission (Commission) studied the
feasibility of transitioning from a fuel tax to a road user assessment
system in the state. In 2012, the Commission conducted a limited scope
pilot project to test the feasibility of this new system as it applies
to EVs and published outcomes in a
[report](https://www.wsdot.wa.gov/research/reports/fullreports/807.1.pdf).
The Commission began a year-long pilot project in fall 2017. On January
13, 2020, the Commission submitted a
[report](https://waroadusagecharge.org/final-report/) of findings and
recommendations to the governor, state legislature, and the U.S.
Department of Transportation. The state legislature directed the
Commission to further study aspects of the road usage charge program,
including:

-   The impact of a road usage charge, incentives, and other factors on
    consumer purchase of EVs and conduct a test with drivers to assess
    impacts;
-   Delivery vehicle fleets and how a road usage charge may be applied,
    identify potential impacts to fleet operations and costs, state
    department of transportation revenues, and conduct a pilot test;
-   The process for changing vehicle ownership and determine the
    possible implications and identify the process needed for
    reconciling a road usage charge owed between sellers and purchases
    of used vehicles; and,
-   Opportunities for achieving large-scale data integration to support
    road usage charge service provisions that could be offered by
    private-sector service providers and conduct pilot tests to
    determine the ability of services to support automatic mileage
    reporting and periodic payments services.

For more information, see the Commission [Road Usage Charge
Assessment](https://waroadusagecharge.org/) website.

(Reference [Senate Bill 5689, 2022](http://leg.wa.gov/))",2012-03-23 00:00:00 UTC,2016-03-25 00:00:00 UTC,FALSE,115,Laws and Regulations,,2022-04-11 17:21:41 UTC,,,,,ELEC|PHEV,,FUEL,FLEET|GOV|IND,http://leg.wa.gov/|http://leg.wa.gov/|http://leg.wa.gov/
9992,MD,Electric Vehicle (EV) Information Disclosure ,"The Maryland Motor Vehicle Administration may provide the address of a
registered EV owner and information about the vehicle to electric
companies for their use. Electric companies may only use this
information in planning for the electric power supply and may not use it
for marketing or solicitation.

(Reference [Maryland Statutes, General Provisions 4-320](http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home%22))",2012-05-02 00:00:00 UTC,,FALSE,48,Laws and Regulations,,,,,,,ELEC|PHEV,,OTHER,OTHER|IND,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home%22
10014,CO,Public Utility Definition,"A corporation or individual that resells alternative fuel supplied by a
public utility for use in an alternative fuel vehicle (AFV) is not
subject to regulation as a public utility. Additionally, a corporation
or individual that owns, controls, operates, or manages a facility that
generates electricity exclusively for use in AFV charging or fueling
facilities is not subject to regulation as a public utility provided
that the electricity is generated on the property where the charging or
fueling facilities are located and the electricity is generated from a
renewable resource. For the purposes of this definition, alternative
fuel is defined as propane, liquefied natural gas, compressed natural
gas, or electricity.

(Reference [Colorado Revised Statutes 40-1-103.3](http://www.lexisnexis.com/hottopics/Colorado/))",2012-05-03 00:00:00 UTC,,FALSE,58,Laws and Regulations,,,,,,,ELEC|NG|PHEV|LPG,,UTILITY,STATION|AFP,http://www.lexisnexis.com/hottopics/Colorado/
10032,MD,Public Utility Definition,"Owners and operators of electric vehicle (EV) charging stations are not
subject to state regulation as electricity suppliers or public service
companies. For the purpose of this regulation, owners and operators of
EV charging stations are considered retail electric customers.

(Reference [Maryland Statutes, Public Utility Code 1-101(j)](http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home))",2012-05-22 00:00:00 UTC,,FALSE,46,Laws and Regulations,,,,,,,ELEC|PHEV,,UTILITY,STATION|PURCH,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
10072,OR,Electric Vehicle (EV) Charging Rate Regulations,"Regulated electric utilities must provide customers with a choice of
flat rate or time of use electricity rates specific to EV owners.
Investor-owned utilities may own and operate EV charging equipment using
its own funds or petition the Oregon Public Utilities Commission for
rate recovery. (Reference [Public Utility Commission of
Oregon](http://apps.puc.state.or.us/edockets/ordselct.asp) Order No.
12-013, 2012)
",2012-01-19 00:00:00 UTC,,FALSE,60,Laws and Regulations,,,,,,,ELEC|PHEV,,OTHER,AFP|OTHER,https://www.oregonlegislature.gov/|http://apps.puc.state.or.us/edockets/ordselct.asp
10075,PA,Electric Vehicle (EV) Rebate - PECO,"PECO provides rebates of \$50 to residential customers who purchase a
new, qualified EV. For more information, see the [PECO
EVsmart](https://www.peco.com/SmartEnergy/InnovationTechnology/Pages/ElectricVehiclesL3.aspx)
website.
",,,FALSE,46,Utility/Private Incentives,,,,,,,ELEC|PHEV,RBATE,,IND,
10192,FL,Authorization for Alternative Fuel Infrastructure Incentives,"Local governments may use income from the infrastructure surtax to
provide loans, grants, or rebates to residential or commercial property
owners to install electric vehicle supply equipment, propane fueling
infrastructure, and natural gas fueling infrastructure, if a local
government ordinance authorizing this use is approved by referendum.

(Reference [Florida Statutes 206.9951 and 212.055](http://www.flsenate.gov/Laws/))",2012-04-14 00:00:00 UTC,2013-05-02 00:00:00 UTC,FALSE,63,Laws and Regulations,,,,,,,ELEC|NG|PHEV|LPG,,OTHER,STATION,http://www.flsenate.gov/Laws/|http://www.flsenate.gov/Session/Bills
10193,FL,Public Utility Definition,"Electric vehicle (EV) charging made available to the public by a
non-utility is not considered a retail sale of electricity and,
therefore, the rates, terms, and conditions of EV charging services are
not subject to regulation.

(Reference [Florida Statutes 366.94](http://www.flsenate.gov/Laws/))",2012-04-14 00:00:00 UTC,,FALSE,55,Laws and Regulations,,,,,,,ELEC|PHEV,,UTILITY,STATION,http://www.flsenate.gov/Laws/
10194,FL,Electric Vehicle (EV) Charging Station Rules,"A person may not stop, stand, or park a vehicle that is not capable of
using EV charging stations in a parking space designated for electric
vehicles. To allow for consistency for consumers and the industry, the
Florida Department of Agriculture and Consumer Services must adopt
additional rules to provide definitions, methods of sale, labeling
requirements, and price-posting requirements for EV charging stations.

(Reference [Florida Statutes 366.94](http://www.flsenate.gov/Laws/))",2012-04-14 00:00:00 UTC,,FALSE,60,Laws and Regulations,,,,,,,ELEC|PHEV,,OTHER,FLEET|GOV|OTHER|IND,http://www.flsenate.gov/Laws/
10212,CA,Zero Emission Vehicle (ZEV) Promotion Plan,"All California state agencies must support and facilitate the rapid
commercialization of ZEVs in California. In particular, the Air
Resources Board, Energy Commission (CEC), Public Utilities Commission,
and other relevant state agencies must work with the private sector to
establish benchmarks to achieve targets for ZEV commercialization and
deployment. These targets include:

-   By 2020, the state will have established adequate infrastructure to
    support one million ZEVs;
-   By 2025, there will be 1.5 million ZEVs on the road in California
    and clean, efficient vehicles will displace 1.5 billion gallons of
    petroleum fuels annually;
-   By 2025, there will be 200 hydrogen fueling stations and 250,000
    electric vehicle (EV) chargers, including 10,000 direct current fast
    chargers, in California;
-   By 2030, there will be 5 million ZEVs on the road in California; and
-   By 2050, greenhouse gas emissions from the transportation sector
    will be 80% less than 1990 levels.

State agencies must also work with their stakeholders to accomplish the
following:

-   Develop new criteria for clean vehicle incentive programs to
    encourage manufacturers to produce clean, affordable cars;
-   Update the 2016 ZEV Action plan, with a focus on low income and
    disadvantaged communities;
-   Recommend actions to increase the deployment of ZEV infrastructure
    through the Low Carbon Fuel Standard;
-   Support and recommend policies that will facilitate the installation
    of EV infrastructure in homes and businesses; and
-   Ensure EV charging and hydrogen fueling are affordable and
    accessible to all drivers.

The ZEV promotion plan additionally directs the state fleet to increase
the number of ZEVs in the fleet through gradual vehicle replacement. By
2020, ZEVs should make up at least 25% of the fleet's light-duty
vehicles. Vehicles with special performance requirements necessary for
public safety and welfare are exempt from this requirement. For more
information about the plan, see CEC's [ZEVs and Infrastructure
Update](https://www.energy.ca.gov/data-reports/energy-insights/zero-emission-vehicle-and-charger-statistics).

(Reference [Executive Order B-16, 2012](https://www.gov.ca.gov/category/executive-orders/), [Executive Order B-48, 2018](https://www.gov.ca.gov/category/executive-orders/), and [Executive Orders N-19-19, 2019](https://www.gov.ca.gov/category/executive-orders/))",2012-03-23 00:00:00 UTC,2018-01-26 00:00:00 UTC,FALSE,215,Laws and Regulations,,2019-11-11 21:49:02 UTC,,,,,ELEC|HY|PHEV,,REQ|AIRQEMISSIONS,GOV,https://www.gov.ca.gov/category/executive-orders/|https://www.gov.ca.gov/category/executive-orders/|https://www.gov.ca.gov/category/executive-orders/
10253,GA,Alternative Fuel and Advanced Vehicle Job Creation Tax Credit,"A business that manufactures alternative energy products for use in
battery, biofuel, and electric vehicle enterprises may claim an annual
tax credit for five years. The amount of the tax credit is based on the
number of eligible new full-time employee jobs. Qualified entities must
be defined as business enterprises, which do not include retail
businesses. Credit amounts differ depending on how the county in which
the business is located ranks based on unemployment rates and income
levels. Other conditions apply.

(Reference [Georgia Code 48-7-40](http://www.legis.state.ga.us/))",2012-05-03 00:00:00 UTC,,FALSE,13,State Incentives,,,,,,,BIOD|ETH|ELEC|HEV|PHEV,TAX,,MAN,http://www.legis.state.ga.us/
