Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity,,,,
13035,57,9,223,9,Pacifica Hybrid,2022,,,82,29,30,30,Auto,SI,3.6L,6,"3.6L V6;
89 kW electric motor",Chrysler,http://www.chrysler.com,Van,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,520,Blended,,FWD,,,,,,,,,,,,,
12889,57,9,361,29,Sorento Plug-in Hybrid,2022,,,79,35,33,34,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,460,Blended,,AWD,,,,,,,,,,,,,
12660,57,9,223,9,Pacifica Hybrid,2021,,,82,29,30,30,Auto,SI,3.6L,6,"3.6L V6;
89 kW electric motor",Chrysler,http://www.chrysler.com,Van,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,,Blended,,,,,,,,,,,,,,,
12335,57,9,223,9,Pacifica Hybrid,2020,82,,82,29,30,30,Auto,SI,3.6L,6,"3.6L V6;
89 kW electric motor",Chrysler,http://www.chrysler.com,Van,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,,Blended,,,,,,,,,,,,,,,
12087,57,9,223,9,Pacifica Hybrid,2019,,,82,29,30,30,Auto,SI,3.6L,6,"3.6L V6;
89 kW electric motor",Chrysler,http://www.chrysler.com,Van,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,,Blended,,,,,,,,,,,,,,,
13289,57,9,211,29,X5 xDrive45e,2023,,,50,19,22,20,Auto,SI,3.0L,6,"3.0L I6;
83 kW electric motor",BMW,https://www.bmwusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,31,400,Blended,,AWD,3.7,,2,5,,355,68,24,5,,,,
13343,57,9,211,29,XM,2023,,,73,12,17,14,Auto,SI,4.4L,8,"4.4L V8;
145 kW electric motor",BMW,https://www.bmwusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,31,300,Blended,,AWD,,,,,,317,93,29,,,,,
13291,57,9,351,29,Santa Fe Plug-in Hybrid,2023,,,76,33,32,33,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",Hyundai,http://www.hyundaiusa.com/,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,31,440,Blended,,AWD,3.3,,4,20,,360,38,13,5,,,,
13072,57,9,211,29,X5 xDrive45e,2022,,,50,19,22,20,Auto,SI,3.0L,6,"3.0L I6;
83 kW electric motor",BMW,https://www.bmwusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,31,400,Blended,,AWD,,,,,,,,,,,,,
12834,57,9,351,29,Santa Fe Plug-in Hybrid,2022,,,76,33,32,33,Auto,SI,1.6L,4,"1.6L I4;
45 kW electric motor",Hyundai,http://www.hyundaiusa.com/,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,31,440,Blended,,AWD,,,,,,,,,,,,,
12549,57,9,211,29,X5 xDrive45e,2021,,,50,19,22,20,Auto,SI,3.0L,6,"3.0L V6;
83 kW electric motor",BMW,https://www.bmwusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,31,,Blended,,,,,,,,,,,,,,,
12833,57,9,351,27,Ioniq Plug-in Hybrid,2022,,,119,52,51,52,Auto,SI,1.6L,4,"1.6L I4;
45 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,29,620,Blended,,FWD,,,,,,,,,,,,,
12720,57,9,351,27,Ioniq Plug-in Hybrid,2021,,,119,52,51,52,Auto,SI,1.6L,4,"1.6L I4;
45 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,29,,Blended,,,,,,,,,,,,,,,
12397,57,9,351,27,Ioniq Plug-in Hybrid,2020,,,119,53,52,52,Auto,SI,1.6L,4,"1.6L I4;
32 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,29,,Blended,,,,,,,,,,,,,,,
12089,57,9,351,27,Ioniq Plug-in Hybrid,2019,,,119,53,52,52,Auto,SI,1.6L,4,"1.6L I4;
32 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,29,,Blended,,,,,,,,,,,,,,,
12090,57,9,361,27,Optima Plug-In Hybrid,2019,,,103,38,43,40,Auto,SI,2.0L,4,"2.0L I4;
50 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,29,,Blended,,,,,,,,,,,,,,,
13040,57,,227,29,Corsair AWD PHEV,2022,,,78,34,32,33,Auto,SI,2.5L,4,"2.5L I4;
50 kW and 96 kW electric motors",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,,28,430,Blended,,Part-Time 4WD,,,,,,,,,,,,,
12731,57,,227,29,Corsair AWD PHEV,2021,,,78,34,32,33,Auto,CI,2.5L,4,"2.5L I4;
36 kW and  50 kW electric motors",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,,28,,Blended,,,,,,,,,,,,,,,
12338,57,9,361,27,Optima Plug-In Hybrid,2020,,,101,39,40,41,Auto,SI,2.0L,4,"2.0L I4;
50 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,28,,Blended,,,,,,,,,,,,,,,
13294,57,9,275,29,Grand Cherokee 4xe,2023,,,56,23,24,23,Auto,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,470,Blended,,4WD,7.7,,2,13,,345,50,17,5,,,,
12831,57,,377,27,A7 TFSI e quattro,2022,,,70,25,31,27,Auto,SI,2.0L,4,"2.0L I4;
105 kW electric motor",Audi,http://progress.audiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,26,410,Blended,,AWD,,,,,,,,,,,,,
13073,57,9,275,29,Grand Cherokee 4xe,2022,,,56,23,24,23,Auto,SI,2.0L,4,"2.0L I4;
50 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,470,Blended,,4WD,,,,,,,,,,,,,
12835,57,9,361,27,Niro Plug-in Hybrid,2022,,,105,48,44,46,Auto,SI,1.6L,4,"1.6L I4;
45 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,560,Blended,,FWD,,,,,,,,,,,,,
12712,57,9,361,27,Niro Plug-in Hybrid,2021,,,105,48,44,46,Auto,SI,1.6L,4,"1.6L I4;
45 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,,Blended,,,,,,,,,,,,,,,
12337,57,9,219,27,Fusion Energi Plug in Hybrid FWD,2020,,,103,43,40,42,Auto,SI,2.0L,4,"2.0L I4;
68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,,Blended,,,,,,,,,,,,,,,
12336,57,9,219,27,Fusion Special Service PHEV,2020,,,102,43,40,42,Auto,SI,2.0L,4,"2.0L I4;
68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,,Blended,,,,,,,,,,,,,,,
12410,57,9,361,27,Niro Plug-in Hybrid,2020,,,105,48,44,46,Auto,SI,1.6L,4,"1.6L I4;
32 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,,Blended,,,,,,,,,,,,,,,
12088,57,9,219,27,Fusion Energi Plug in Hybrid FWD,2019,,,103,43,40,42,Auto,SI,2.0L,4,"2.0L I4;
68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,,Blended,,,,,,,,,,,,,,,
12213,57,9,219,27,Fusion Special Service Vehicle PHEV,2019,,,102,43,40,42,Auto,SI,2.0L,4,"2.0L I4;
68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,,Blended,,,,,,,,,,,,,,,
12166,57,9,361,27,Niro Plug-in Hybrid,2019,,,105,48,44,46,Auto,SI,1.6L,4,"1.6L I4;
32 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,26,,Blended,,,,,,,,,,,,,,,
12892,57,1,221,27,Prius Prime,2022,,,133,55,53,54,Auto,SI,1.8L,4,"1.8L I4;
23 & 53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,25,640,Blended,,FWD,,,,,,,,,,,,,
12551,57,1,221,27,Prius Prime,2021,,,133,55,53,54,Auto,,1.8L,4,"1.8L I4;
23 & 53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,25,,Blended,,,,,,,,,,,,,,,
12343,57,1,221,27,Prius Prime,2020,,,133,55,53,54,Auto,,1.8L,4,"1.8L I4;
23 & 53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,25,,Blended,,,,,,,,,,,,,,,
12195,57,1,221,27,Prius Prime,2019,,,133,55,53,54,Auto,,1.8L,4,"1.8L I4;
23 & 53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,25,,Blended,,,,,,,,,,,,,,,
11985,57,1,221,27,Prius Prime,2018,,,133,55,53,54,Auto,,1.8L,4,"1.8L I4;
53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,25,,Blended,,,,,,,,,,,,,,,
12904,57,9,263,29,Outlander PHEV,2022,,,74,26,26,26,Auto,SI,2.4L,4,"2.4L I4;
60 kW and 70 kW electric motors",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,24,320,Blended,,AWD,,,,,,,,,,,,,
12611,57,,377,27,A7 quattro,2021,,,68,26,34,29,Auto,SI,2.0L,4,"2.0L I4;
105 kW electric motor",Audi,http://progress.audiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,24,,Blended,,,,,,,,,,,,,,,
12721,57,9,263,29,Outlander PHEV,2021,,,74,26,26,26,Auto,SI,2.4L,4,"2.4L I4;
60 kW and 70 kW electric motors",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,24,,Blended,,,,,,,,,,,,,,,
12832,57,,377,27,Q5 TFSI e quattro,2022,,,61,25,27,26,Auto,SI,2.0L,4,"2.0L I4;
105 kW electric motor",Audi,http://progress.audiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,23,390,Blended,,AWD,,,,,,,,,,,,,
13067,57,9,211,27,330e Sedan,2022,,,75,25,33,28,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,23,320,Blended,,RWD,,,,,,,,,,,,,
12546,57,9,211,27,330e,2021,,,75,25,33,28,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,23,,Blended,,,,,,,,,,,,,,,
13293,57,9,275,29,Wrangler 4dr 4xe,2023,,,49,20,20,20,Auto,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,370,Blended,,4WD,7.7,,2,11,,355,50,17,5,,,,
13038,57,9,275,29,Wrangler 4dr 4xe,2022,,,49,20,20,20,Auto,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,370,Blended,,4WD,,,,,,,,,,,,,
12845,57,9,395,27,S60 T8 AWD Recharge,2022,,,69,28,33,30,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,510,Blended,,AWD,,,,,,,,,,,,,
12893,57,9,395,27,V60 T8 AWD Recharge,2022,,,69,28,33,30,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,510,Blended,,AWD,,,,,,,,,,,,,
12747,57,9,275,29,Wrangler 4dr 4xe,2021,,,49,20,20,20,Auto,SI,2.0L,4,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,,Blended,,4WD,,,,,,,,,,,,,
12662,57,9,395,27,S60 AWD,2021,,,69,28,33,30,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,,Blended,,,,,,,,,,,,,,,
12554,57,9,395,29,V60 AWD,2021,,,69,28,33,30,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,,Blended,,,,,,,,,,,,,,,
12478,57,1,239,29,GLC 350e 4MATIC,2020,,,68,23,28,25,Auto,SI,2.0L ,4,"2.0L I4;
90 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Dedicated,22,,Blended,,,,,,,,,,,,,,,
12339,57,9,263,29,Outlander PHEV,2020,,,74,25,26,25,Auto,SI,2.0L,4,"2.0L I4;
60 kW electric motor",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,,Blended,,,,,,,,,,,,,,,
12344,57,9,395,27,S60 AWD,2020,,,69,28,33,30,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,,Blended,,,,,,,,,,,,,,,
12346,57,9,395,29,V60 AWD,2020,,,69,28,33,30,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,,Blended,,,,,,,,,,,,,,,
12168,57,9,263,29,Outlander PHEV,2019,,,74,25,26,25,Auto,SI,2.0L,4,"2.0L I4;
60 kW electric motor",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,,Blended,,,,,,,,,,,,,,,
12242,57,9,395,27,S60 AWD,2019,,,74,29,34,31,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,,Blended,,,,,,,,,,,,,,,
13286,57,9,355,27,Flying Spur Hybrid,2023,,,46,17,22,19,Auto,SI,2.9L,6,"2.9L V6;
103 kW electric motor",Bentley Motors,http://www.bentleymotors.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,430,Blended,,AWD,,,,,,374,48,17,,,,,
13287,57,9,211,27,530e Sedan,2023,,,64,24,29,26,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,340,Blended,,RWD,3.7,,2,8,,354,34,12,5,,,,
13296,57,9,227,29,Aviator AWD PHEV,2023,,,56,22,25,23,Auto,SI,3.0L,6,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,460,Blended,,Part-Time 4WD,6.6,,2,11,,347,36,12,7,,,,
13090,57,9,355,27,Flying Spur Hybrid,2022,,,46,17,22,19,Auto,SI,2.9L,6,"2.9L V6;
103 kW electric motor",Bentley Motors,http://www.bentleymotors.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,430,Blended,,AWD,,,,,,,,,,,,,
13069,57,9,211,27,530e Sedan,2022,,,64,24,29,26,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,340,Blended,,RWD,,,,,,,,,,,,,
12903,57,,227,29,Aviator AWD PHEV,2022,,,56,22,25,23,Auto,SI,3.0L,6,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,,21,460,Blended,,AWD,,,,,,,,,,,,,
12846,57,9,395,27,S90 T8 AWD Recharge,2022,,,63,28,31,30,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,490,Blended,,AWD,,,,,,,,,,,,,
12722,57,9,211,27,530e,2021,,,64,24,29,26,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,,Blended,,,,,,,,,,,,,,,
12616,57,,227,29,Aviator AWD PHEV,2021,,,56,22,25,23,Auto,CI,3.0L,6,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,,21,,Blended,,,,,,,,,,,,,,,
12553,57,9,395,27,S90 AWD,2021,,,60,28,31,30,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,,Blended,,,,,,,,,,,,,,,
12333,57,9,211,27,530e,2020,,,69,25,31,27,Auto,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,,Blended,,,,,,,,,,,,,,,
12423,57,,227,29,Aviator AWD PHEV,2020,,,56,22,25,23,Auto,CI,3.0L,6,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,,21,,Blended,,,,,,,,,,,,,,,
12345,57,9,395,27,S90 AWD,2020,,,60,28,31,30,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,,Blended,,,,,,,,,,,,,,,
12071,57,9,395,27,S90 AWD,2019,,,71,26,33,29,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,,Blended,,,,,,,,,,,,,,,
13068,57,9,211,27,330e xDrive,2022,,,67,22,30,25,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,20,290,Blended,,AWD,,,,,,,,,,,,,
12547,57,9,211,27,330e xDrive,2021,,,67,22,30,25,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,20,,Blended,,,,,,,,,,,,,,,
12420,57,,377,27,Q5,2020,,,65,25,29,27,Auto,SI,2.0L,4,"2.0L I4;
105 kW electric motor",Audi,http://progress.audiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,20,,Blended,,,,,,,,,,,,,,,
13288,57,9,211,27,530e xDrive Sedan,2023,,,62,22,28,25,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,320,Blended,,AWD,3.7,,2,8,,354,34,12,5,,,,
13298,57,9,391,27,Panamera 4/4S E-Hybrid,2023,,,50-52,,,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,480,Blended,,AWD,3.6-7.2,,2,11,,382,48,18,2,,,,
13070,57,9,211,27,530e xDrive Sedan,2022,,,62,22,28,25,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,320,Blended,,AWD,,,,,,,,,,,,,
12836,57,9,387,29,Range Rover Sport PHEV,2022,,,42,18,21,19,Auto,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,480,Blended,,4WD,,,,,,,,,,,,,
12947,57,9,391,27,Panamera 4 E-Hybrid Executive,2022,,,52,21,24,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,480,Blended,,AWD,,,,,,,,,,,,,
12948,57,9,391,27,Panamera 4S E-Hybrid Executive,2022,,,50,21,23,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,480,Blended,,AWD,,,,,,,,,,,,,
12847,57,9,395,29,XC60 T8 AWD Recharge,2022,,,57,24,27,25,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,500,Blended,,AWD,,,,,,,,,,,,,
12659,57,,377,29,Q5,2021,,,50,25,29,27,Auto,SI,2.0L,4,"2.0L I4;
105 kW electric motor",Audi,http://progress.audiusa.com/,SUV,PHEV,Plug-in Hybrid Electric,,19,,Blended,,,,,,,,,,,,,,,
12723,57,9,211,27,530e xDrive,2021,,,62,22,28,25,Auto,SI,2.0L,4,"2.0L I4;
80 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12614,57,9,387,29,Range Rover PHEV,2021,,,42,18,21,19,Auto,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12615,57,9,387,29,Range Rover Sport PHEV,2021,,,42,18,21,20,Auto,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12765,57,9,391,27,Panamera 4 E-Hybrid,2021,,,52,21,24,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12768,57,9,391,27,Panamera 4 E-Hybrid Executive,2021,,,52,21,24,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12767,57,9,391,27,Panamera 4 E-Hybrid ST,2021,,,52,21,24,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12766,57,9,391,27,Panamera 4S E-Hybrid,2021,,,50,21,23,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12769,57,9,391,27,Panamera 4S E-Hybrid Executive,2021,,,50,21,23,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12770,57,9,391,27,Panamera 4S E-Hybrid ST,2021,,,50,21,23,22,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12589,57,9,395,29,XC60 AWD,2021,,,57,26,28,27,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12334,57,9,211,27,530e xDrive,2020,,,65,23,29,25,Auto,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,https://www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12421,57,,387,29,Range Rover PHEV,2020,,,42,18,21,19,Auto,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,,19,,Blended,,,,,,,,,,,,,,,
12422,57,,387,29,Range Rover Sport PHEV,2020,,,42,18,21,19,Auto,CI,2.0L,4,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,,19,,Blended,,,,,,,,,,,,,,,
12443,57,9,239,29,S 560e,2020,64,,64,21,26,23,Auto,SI,3.0L,6,"3.0L V6;
90 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12347,57,9,395,29,XC60 AWD,2020,,,57,26,28,27,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
12401,57,9,239,29,S 560e,2019,64,,64,21,26,23,Auto,SI,3.0L,4,"3.0L I4;
90 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,19,,Blended,,,,,,,,,,,,,,,
